@relation cal_housing-weka.filters.unsupervised.attribute.Center-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute longitude numeric
@attribute latitude numeric
@attribute housingMedianAge numeric
@attribute totalRooms numeric
@attribute totalBedrooms numeric
@attribute population numeric
@attribute households numeric
@attribute medianIncome numeric
@attribute medianHouseValue numeric

@data
0.604582,0.154091,0.882353,0.065492,0.108939,0.068472,0.11281,0.053454,98300
0.603586,0.154091,0.882353,0.055852,0.082092,0.057849,0.081566,0.107192,103400
0.604582,0.154091,1,0.03258,0.052917,0.038118,0.053938,0.143784,101900
0.604582,0.154091,0.941176,0.055242,0.074488,0.052075,0.079428,0.083861,95000
0.604582,0.154091,0.882353,0.030749,0.049659,0.032232,0.04621,0.088619,99300
0.600598,0.156217,1,0.078895,0.099938,0.041901,0.095379,0.149432,128000
0.600598,0.157279,0.960784,0.042042,0.039572,0.018751,0.042592,0.258996,194300
0.600598,0.157279,0.921569,0.049519,0.047641,0.022983,0.055747,0.199356,189700
0.600598,0.156217,0.960784,0.046798,0.058349,0.022815,0.055912,0.183094,157700
0.600598,0.156217,0.901961,0.044331,0.057418,0.030158,0.060352,0.131191,123400
0.599602,0.157279,0.882353,0.056488,0.055866,0.027047,0.061174,0.259314,182600
0.599602,0.156217,0.901961,0.033522,0.040037,0.018218,0.04769,0.225707,193000
0.599602,0.157279,0.803922,0.05191,0.058504,0.024272,0.068245,0.206901,181100
0.600598,0.156217,0.843137,0.102498,0.141527,0.045377,0.139286,0.137481,165800
0.599602,0.156217,0.823529,0.05659,0.087368,0.02671,0.077454,0.10495,187500
0.599602,0.156217,0.843137,0.044763,0.071695,0.021946,0.073014,0.09815,188500
0.599602,0.156217,0.843137,0.055445,0.076195,0.024524,0.080908,0.100909,181300
0.600598,0.155154,0.960784,0.082608,0.107387,0.06438,0.110837,0.100006,112600
0.600598,0.155154,0.960784,0.055623,0.071229,0.030662,0.076961,0.13506,120900
0.599602,0.155154,0.901961,0.042449,0.060056,0.025001,0.051965,0.117619,121500
0.599602,0.155154,0.901961,0.020932,0.028864,0.011575,0.028285,0.12644,133300
0.599602,0.155154,0.45098,0.022153,0.049503,0.014743,0.050485,0.029689,151600
0.600598,0.154091,0.823529,0.051529,0.074178,0.030018,0.064628,0.144205,98700
0.600598,0.154091,0.941176,0.035734,0.041589,0.024833,0.046374,0.10193,114200
0.599602,0.154091,0.843137,0.048731,0.059901,0.029093,0.059694,0.162363,126500
0.599602,0.154091,0.882353,0.040185,0.048727,0.021693,0.046867,0.186784,149600
0.598606,0.154091,0.921569,0.051045,0.051831,0.025673,0.048676,0.297417,170500
0.600598,0.154091,0.921569,0.031996,0.043917,0.022086,0.045881,0.116385,115200
0.600598,0.154091,0.823529,0.031919,0.035847,0.020516,0.037987,0.221845,108900
0.599602,0.154091,0.823529,0.056514,0.085196,0.044704,0.089459,0.160515,122500
0.598606,0.154091,0.882353,0.030902,0.049814,0.01847,0.049992,0.184356,140300
0.600598,0.153029,0.901961,0.024086,0.032433,0.016004,0.03552,0.115523,114700
0.600598,0.153029,0.764706,0.032962,0.042831,0.022086,0.041769,0.188584,104300
0.600598,0.153029,0.901961,0.038812,0.05121,0.024132,0.050485,0.101605,101000
0.600598,0.153029,0.882353,0.040923,0.052452,0.025729,0.051472,0.178163,103300
0.599602,0.153029,0.529412,0.098861,0.185909,0.08739,0.171847,0.095219,113900
0.599602,0.153029,0.607843,0.045323,0.075729,0.041173,0.078112,0.079158,108900
0.599602,0.153029,0.72549,0.077852,0.123371,0.06026,0.118402,0.092916,149100
0.598606,0.154091,0.921569,0.056539,0.067039,0.032708,0.065779,0.169956,140400
0.598606,0.153029,0.882353,0.054021,0.063315,0.036128,0.067916,0.167694,149000
0.59761,0.154091,0.901961,0.055471,0.058814,0.025898,0.060845,0.307113,180100
0.59761,0.153029,0.901961,0.063838,0.071384,0.030242,0.06989,0.229211,207600
0.598606,0.154091,0.647059,0.010046,0.020329,0.006923,0.019734,0.08104,166700
0.600598,0.153029,0.843137,0.036777,0.048572,0.024048,0.050814,0.119978,108600
0.600598,0.151966,1,0.04517,0.049503,0.022198,0.045716,0.207687,138800
0.600598,0.153029,0.941176,0.035861,0.051521,0.025169,0.053774,0.083226,118600
0.599602,0.153029,0.568627,0.079099,0.14432,0.076684,0.138135,0.07953,118500
0.599602,0.151966,0.843137,0.064195,0.089696,0.039799,0.094063,0.140439,158800
0.599602,0.151966,0.901961,0.046493,0.057107,0.025757,0.061832,0.252659,156400
0.596614,0.157279,0.882353,0.095198,0.123681,0.042014,0.132708,0.232024,195800
0.596614,0.156217,0.627451,0.079811,0.07216,0.033942,0.076139,0.414098,350400
0.595618,0.157279,0.627451,0.057505,0.066574,0.025141,0.062654,0.269162,246800
0.594622,0.157279,0.588235,0.048095,0.069677,0.022871,0.06989,0.262603,140600
0.599602,0.157279,0.196078,0.031716,0.048417,0.017433,0.05509,0.025538,170500
0.598606,0.156217,0.666667,0.034513,0.055556,0.018274,0.055912,0.141853,312500
0.598606,0.156217,0.705882,0.109085,0.170857,0.054318,0.156553,0.089282,106300
0.598606,0.156217,0.72549,0.058904,0.113904,0.039351,0.115277,0.077158,266700
0.598606,0.157279,0.843137,0.038786,0.03802,0.016957,0.040125,0.243845,187800
0.59761,0.157279,0.647059,0.101124,0.166356,0.076291,0.170038,0.087054,167900
0.59761,0.157279,0.647059,0.132662,0.244413,0.099078,0.225292,0.069958,118800
0.59761,0.157279,0.509804,0.085355,0.165736,0.067603,0.157047,0.066137,87500
0.59761,0.156217,0.627451,0.082507,0.09311,0.04434,0.098997,0.218135,353200
0.59761,0.156217,0.666667,0.095987,0.113594,0.044284,0.123006,0.210252,332100
0.59761,0.155154,0.529412,0.078412,0.096214,0.032484,0.091597,0.189659,301000
0.604582,0.154091,0.666667,0.028893,0.04702,0.031531,0.050978,0.095302,100000
0.604582,0.154091,0.705882,0.050079,0.079454,0.046806,0.076139,0.066385,103000
0.603586,0.154091,0.745098,0.024849,0.036313,0.023936,0.038645,0.141708,108900
0.603586,0.153029,0.784314,0.040185,0.064401,0.039771,0.060681,0.038048,108300
0.603586,0.154091,0.823529,0.048324,0.061608,0.032232,0.05953,0.099143,112900
0.60259,0.154091,0.843137,0.037031,0.050435,0.0324,0.046374,0.045834,98200
0.60259,0.154091,0.823529,0.038964,0.059435,0.034418,0.053938,0.14095,94500
0.60259,0.153029,0.843137,0.040567,0.060056,0.025197,0.052623,0.100392,93300
0.60259,0.154091,0.862745,0.043212,0.069988,0.041509,0.070054,0.092419,91400
0.601594,0.153029,0.843137,0.005595,0.008225,0.006474,0.012498,0.318182,111700
0.601594,0.154091,0.941176,0.021746,0.030261,0.019367,0.037329,0.165177,108000
0.601594,0.153029,1,0.046671,0.065953,0.029681,0.056241,0.103454,96500
0.601594,0.153029,1,0.040821,0.05121,0.025141,0.048347,0.213673,96600
0.601594,0.153029,0.960784,0.050435,0.070298,0.030466,0.067259,0.091385,106600
0.601594,0.153029,1,0.050181,0.058659,0.029149,0.060845,0.130881,112200
0.600598,0.153029,0.941176,0.050638,0.069056,0.029401,0.064628,0.118198,119800
0.603586,0.153029,0.843137,0.057455,0.085971,0.037697,0.074659,0.097419,97200
0.603586,0.153029,0.921569,0.028537,0.035692,0.021862,0.036507,0.203066,93100
0.60259,0.153029,1,0.034819,0.048727,0.027551,0.045387,0.168501,94000
0.60259,0.153029,0.921569,0.051071,0.068901,0.033773,0.066272,0.080082,95800
0.60259,0.153029,0.921569,0.050766,0.06347,0.032876,0.062654,0.175556,102400
0.60259,0.153029,0.843137,0.031538,0.041744,0.022646,0.044894,0.168108,95200
0.603586,0.153029,0.803922,0.072003,0.119025,0.071162,0.119059,0.058482,100000
0.603586,0.153029,0.882353,0.028384,0.0464,0.021946,0.041605,0.062365,110000
0.604582,0.153029,0.745098,0.033165,0.053383,0.037249,0.054267,0.100447,92200
0.604582,0.153029,0.901961,0.021949,0.029795,0.021834,0.03552,0.120081,93000
0.604582,0.153029,0.862745,0.043695,0.064401,0.03865,0.059859,0.029917,92300
0.604582,0.153029,0.352941,0.022407,0.048417,0.020264,0.045387,0.033172,121400
0.603586,0.153029,0.568627,0.029503,0.049193,0.033745,0.047361,0.049868,100000
0.604582,0.151966,0.588235,0.027112,0.041899,0.030494,0.046045,0.082006,102600
0.604582,0.151966,0.588235,0.051249,0.087678,0.057737,0.085512,0.098068,107000
0.604582,0.151966,0.666667,0.058574,0.098231,0.055355,0.093241,0.060351,100000
0.603586,0.151966,0.823529,0.067603,0.104128,0.059699,0.09653,0.087826,107300
0.60259,0.151966,0.882353,0.036192,0.049038,0.031867,0.049827,0.19828,98500
0.60259,0.151966,0.843137,0.038634,0.044693,0.030018,0.046703,0.108095,99800
0.60259,0.151966,0.803922,0.023958,0.030881,0.015808,0.03108,0.146977,124100
0.60259,0.151966,0.960784,0.057684,0.069832,0.027944,0.067588,0.111874,119400
0.601594,0.151966,1,0.040516,0.050279,0.022983,0.049498,0.187508,124200
0.601594,0.151966,0.901961,0.052495,0.065332,0.032316,0.062325,0.158053,125800
0.601594,0.151966,1,0.041381,0.042831,0.022871,0.047196,0.222418,142600
0.601594,0.151966,0.921569,0.039142,0.048572,0.022871,0.051143,0.178742,136100
0.601594,0.148778,0.784314,0.034361,0.044227,0.020965,0.040947,0.154494,131700
0.60259,0.149841,0.960784,0.046823,0.050435,0.024917,0.051472,0.181701,120000
0.601594,0.149841,0.823529,0.046315,0.0554,0.029765,0.056076,0.191094,131000
0.601594,0.149841,0.843137,0.039575,0.051521,0.030606,0.051801,0.241679,133500
0.601594,0.149841,0.843137,0.063279,0.066574,0.036492,0.067423,0.298589,149600
0.601594,0.148778,0.823529,0.053462,0.060832,0.031643,0.064628,0.177122,142000
0.601594,0.150903,0.823529,0.053818,0.088144,0.035399,0.082059,0.086006,121000
0.601594,0.150903,0.823529,0.054606,0.07635,0.0368,0.07581,0.070902,131800
0.601594,0.150903,0.882353,0.04283,0.046865,0.0243,0.052458,0.204439,136300
0.601594,0.150903,0.921569,0.051198,0.05509,0.028504,0.055419,0.245693,138700
0.603586,0.151966,0.921569,0.079785,0.090937,0.036884,0.083046,0.208335,134200
0.603586,0.150903,0.686275,0.043619,0.064556,0.025197,0.060352,0.068061,113200
0.60259,0.150903,0.823529,0.051045,0.068436,0.030606,0.072028,0.160687,109500
0.60259,0.150903,0.745098,0.071214,0.095748,0.04263,0.086828,0.148405,136300
0.604582,0.150903,0.784314,0.029834,0.052607,0.034698,0.057721,0.050165,98400
0.604582,0.150903,0.647059,0.052699,0.087058,0.053533,0.084361,0.076944,102100
0.604582,0.151966,0.647059,0.070426,0.124302,0.077889,0.117415,0.080364,99000
0.603586,0.150903,0.588235,0.102243,0.187306,0.103815,0.165433,0.055841,116300
0.60259,0.150903,0.901961,0.053665,0.064556,0.032456,0.060352,0.239466,117400
0.601594,0.150903,1,0.064118,0.071229,0.032624,0.067752,0.176729,127400
0.601594,0.150903,0.901961,0.040287,0.049814,0.030102,0.055583,0.274907,140400
0.601594,0.150903,0.901961,0.050944,0.060677,0.031699,0.068081,0.22168,140300
0.606574,0.154091,0.568627,0.043237,0.068591,0.055018,0.072521,0.072565,97500
0.605578,0.153029,0.568627,0.049952,0.090472,0.056756,0.087815,0.077592,101500
0.604582,0.154091,0.72549,0.03693,0.049969,0.03069,0.048676,0.069723,104000
0.605578,0.154091,0.784314,0.016634,0.024984,0.020376,0.027791,0.089985,101800
0.604582,0.153029,0.823529,0.031487,0.048262,0.030746,0.050978,0.074144,97500
0.605578,0.153029,0.862745,0.043085,0.065642,0.042014,0.070383,0.055468,99200
0.605578,0.153029,0.745098,0.052393,0.091092,0.054093,0.09357,0.060703,97000
0.605578,0.153029,0.843137,0.043746,0.070764,0.060932,0.065779,0.112074,92500
0.606574,0.153029,0.823529,0.01933,0.031813,0.023852,0.030752,0.050454,98200
0.606574,0.151966,0.882353,0.032886,0.054314,0.031307,0.052952,0.083599,98200
0.606574,0.151966,0.843137,0.031639,0.047641,0.028812,0.048347,0.100392,96300
0.606574,0.151966,0.882353,0.038634,0.054469,0.030746,0.054761,0.07242,100600
0.606574,0.151966,0.882353,0.02757,0.038485,0.02458,0.040947,0.075606,95700
0.605578,0.151966,0.862745,0.03927,0.057418,0.033157,0.060023,0.078627,96800
0.604582,0.151966,0.764706,0.055394,0.099472,0.068976,0.103601,0.072565,90100
0.605578,0.151966,0.745098,0.065288,0.106611,0.072816,0.103437,0.108654,101400
0.604582,0.151966,0.72549,0.046213,0.076971,0.059054,0.081894,0.076054,97300
0.605578,0.150903,0.72549,0.024798,0.045624,0.02999,0.047854,0.035924,86400
0.605578,0.150903,0.803922,0.020194,0.031347,0.019451,0.028943,0.106005,92600
0.604582,0.150903,0.705882,0.046035,0.077436,0.045881,0.073343,0.098957,99100
0.606574,0.151966,0.901961,0.038201,0.057883,0.032652,0.058707,0.066385,94200
0.606574,0.150903,0.764706,0.037464,0.053693,0.034166,0.048841,0.071061,95300
0.606574,0.150903,0.745098,0.031868,0.049969,0.025197,0.05361,0.074571,94000
0.606574,0.151966,1,0.033801,0.053538,0.03198,0.059365,0.07122,90600
0.605578,0.151966,0.647059,0.037133,0.060987,0.036632,0.057556,0.045227,90100
0.605578,0.150903,0.72549,0.028587,0.041744,0.027916,0.043414,0.003421,91700
0.605578,0.150903,0.647059,0.0264,0.042675,0.03027,0.041769,0.079089,90900
0.605578,0.149841,0.745098,0.038837,0.0554,0.03226,0.058543,0.04891,97900
0.606574,0.149841,0.72549,0.035226,0.053538,0.03467,0.058214,0.082061,95100
0.606574,0.149841,0.843137,0.03843,0.057107,0.03041,0.056405,0.054965,94400
0.606574,0.150903,0.745098,0.039168,0.058038,0.035119,0.059201,0.083916,100000
0.606574,0.150903,0.705882,0.041279,0.05928,0.034754,0.057392,0.061875,89800
0.604582,0.150903,0.803922,0.040745,0.061763,0.044228,0.063476,0.087288,96700
0.604582,0.149841,0.764706,0.051936,0.083333,0.060175,0.086006,0.113364,94800
0.604582,0.150903,0.803922,0.030622,0.04702,0.032624,0.040947,0.076902,101300
0.604582,0.150903,0.745098,0.022382,0.03414,0.019451,0.030916,0.092916,99100
0.604582,0.150903,0.431373,0.050384,0.094662,0.057317,0.098504,0.07113,91400
0.603586,0.149841,0.666667,0.035582,0.056021,0.037949,0.05361,0.109778,99300
0.603586,0.149841,0.607843,0.018287,0.031657,0.023515,0.03404,0.076068,89700
0.603586,0.150903,0.745098,0.03403,0.063315,0.04092,0.060187,0.070999,111400
0.603586,0.149841,0.764706,0.071367,0.107697,0.065977,0.102944,0.101074,102300
0.603586,0.149841,0.745098,0.043212,0.066263,0.041061,0.067423,0.101399,93200
0.604582,0.148778,0.823529,0.030495,0.045158,0.023459,0.041276,0.158053,105600
0.603586,0.148778,0.647059,0.027646,0.042986,0.027803,0.051636,0.126571,107700
0.605578,0.149841,0.666667,0.052673,0.076505,0.049048,0.080414,0.068971,93600
0.605578,0.149841,0.823529,0.02935,0.045003,0.030018,0.049005,0.095275,94900
0.605578,0.148778,0.568627,0.026426,0.04252,0.024496,0.044236,0.07082,91600
0.604582,0.148778,0.72549,0.01615,0.031502,0.018947,0.026476,0.073896,89700
0.604582,0.149841,0.784314,0.021186,0.032123,0.019731,0.031409,0.062785,86200
0.605578,0.149841,0.764706,0.02373,0.034916,0.022843,0.038645,0.095164,101300
0.605578,0.149841,0.647059,0.025052,0.03833,0.025197,0.036178,0.12666,98000
0.605578,0.149841,0.647059,0.032021,0.048727,0.0287,0.049663,0.123771,88800
0.605578,0.149841,0.54902,0.040109,0.054314,0.029513,0.052787,0.124529,98500
0.60757,0.149841,0.666667,0.035683,0.050435,0.030354,0.044729,0.037075,89800
0.606574,0.148778,0.862745,0.027417,0.033675,0.023739,0.038809,0.120695,93400
0.606574,0.149841,0.843137,0.044992,0.058504,0.03624,0.06545,0.078551,96700
0.606574,0.149841,0.843137,0.037616,0.0509,0.027916,0.051636,0.069985,94600
0.606574,0.148778,0.843137,0.028002,0.040968,0.021217,0.040454,0.081985,99600
0.60757,0.148778,0.705882,0.025434,0.041744,0.030522,0.044729,0.078164,94500
0.606574,0.148778,0.784314,0.038354,0.06347,0.039379,0.063805,0.079316,94200
0.605578,0.148778,0.72549,0.033369,0.049193,0.030186,0.046703,0.074985,89800
0.606574,0.148778,0.843137,0.020169,0.027933,0.019984,0.027298,0.103454,90300
0.606574,0.147715,0.666667,0.039676,0.062384,0.044396,0.066601,0.068399,93200
0.605578,0.147715,0.784314,0.014446,0.020795,0.012977,0.019734,0.147991,91300
0.605578,0.148778,0.647059,0.018287,0.02545,0.018442,0.027956,0.108895,92400
0.605578,0.148778,0.705882,0.024696,0.03414,0.023515,0.029107,0.080316,94900
0.605578,0.147715,0.686275,0.03726,0.057107,0.034866,0.056899,0.090978,92700
0.606574,0.147715,0.686275,0.027977,0.038175,0.019591,0.036836,0.070737,95400
0.606574,0.147715,0.803922,0.036396,0.045624,0.021637,0.048018,0.043634,104800
0.60757,0.147715,0.803922,0.016659,0.022657,0.014658,0.021543,0.137936,110200
0.606574,0.146652,0.764706,0.027316,0.037709,0.019675,0.041769,0.089564,98900
0.605578,0.146652,0.686275,0.037209,0.053538,0.032064,0.053116,0.084571,88800
0.605578,0.148778,0.823529,0.033242,0.053228,0.033045,0.055747,0.080178,88700
0.605578,0.148778,0.568627,0.044814,0.061453,0.039323,0.059365,0.065454,93100
0.605578,0.148778,0.745098,0.0528,0.086903,0.053197,0.082717,0.044613,96900
0.604582,0.147715,0.392157,0.021491,0.042986,0.035875,0.045387,0.064344,94100
0.604582,0.148778,0.607843,0.035073,0.058038,0.035455,0.05805,0.041737,94200
0.604582,0.148778,0.156863,0.011547,0.020019,0.012192,0.018582,0.027262,81300
0.604582,0.148778,0.843137,0.041431,0.052297,0.033465,0.058214,0.177853,100000
0.604582,0.147715,0.803922,0.048222,0.071229,0.042042,0.070383,0.13917,97400
0.603586,0.147715,0.823529,0.051351,0.058659,0.029373,0.057721,0.198873,129900
0.603586,0.148778,0.901961,0.045272,0.052297,0.028028,0.053938,0.140681,105700
0.604582,0.147715,0.784314,0.023755,0.039727,0.025505,0.037,0.105612,122600
0.603586,0.146652,0.764706,0.049163,0.071384,0.045209,0.071041,0.163798,120200
0.603586,0.147715,0.784314,0.022738,0.030571,0.016873,0.027463,0.122612,128100
0.605578,0.147715,0.72549,0.052673,0.077436,0.046358,0.077125,0.048958,88400
0.604582,0.146652,0.745098,0.032352,0.043606,0.027243,0.045387,0.069758,90400
0.604582,0.147715,0.823529,0.006791,0.011328,0.008184,0.012827,0.123929,90600
0.604582,0.147715,0.862745,0.013404,0.017225,0.012472,0.019569,0.212645,90600
0.604582,0.147715,1,0.002925,0.004966,0.00199,0.007236,0,90600
0.60757,0.148778,0.843137,0.037159,0.048262,0.026262,0.051143,0.12644,99800
0.60757,0.148778,0.823529,0.028257,0.058504,0.036492,0.054761,0.044379,91300
0.60757,0.148778,0.823529,0.020118,0.036313,0.020544,0.037823,0.024331,90400
0.609562,0.149841,0.705882,0.067781,0.103973,0.080215,0.112153,0.012634,87500
0.608566,0.149841,0.764706,0.030291,0.043296,0.033829,0.046867,0.058627,89500
0.608566,0.149841,0.705882,0.016456,0.022657,0.018218,0.024009,0.067537,97500
0.608566,0.149841,0.686275,0.058853,0.084109,0.054234,0.08321,0.05173,97400
0.608566,0.149841,0.392157,0.031996,0.052917,0.032624,0.050814,0.032475,107600
0.60757,0.149841,0.529412,0.054275,0.089075,0.050338,0.078112,0.071916,95700
0.608566,0.149841,0.705882,0.011165,0.019243,0.010847,0.015951,0.079406,90200
0.60757,0.149841,0.470588,0.01938,0.030881,0.022366,0.036014,0.044034,100000
0.60757,0.147715,0.764706,0.024747,0.041744,0.029849,0.044236,0.033724,87500
0.60757,0.147715,0.686275,0.062312,0.113749,0.074582,0.109521,0.029648,100000
0.60757,0.147715,0.803922,0.020779,0.036002,0.025113,0.037329,0.043772,85400
0.608566,0.148778,0.705882,0.022051,0.037244,0.029065,0.038152,0.103454,84200
0.608566,0.148778,0.647059,0.020194,0.027778,0.018779,0.023516,0.108757,88300
0.608566,0.147715,0.705882,0.026069,0.039882,0.023011,0.040618,0.069882,86300
0.608566,0.147715,0.607843,0.019762,0.031037,0.024048,0.035849,0.038799,89800
0.608566,0.148778,0.803922,0.009614,0.016294,0.011435,0.01628,0.032455,90000
0.608566,0.148778,0.745098,0.030851,0.04221,0.033857,0.043414,0.084226,95500
0.609562,0.148778,0.745098,0.028969,0.039882,0.036716,0.038316,0.104743,90100
0.609562,0.148778,0.666667,0.027672,0.041279,0.037445,0.043085,0.114536,97600
0.609562,0.148778,0.686275,0.02818,0.047486,0.039631,0.049498,0.12644,92100
0.608566,0.148778,0.568627,0.023857,0.032588,0.029934,0.033383,0.052965,92000
0.609562,0.147715,0.686275,0.012691,0.018932,0.013565,0.01924,0.055179,87000
0.609562,0.147715,0.745098,0.05247,0.082402,0.056392,0.087815,0.023993,104900
0.608566,0.147715,0.607843,0.026985,0.043606,0.027719,0.041441,0.027482,88700
0.593625,0.167906,0.54902,0.16392,0.15689,0.061128,0.157704,0.536662,500001
0.592629,0.166844,0.607843,0.141818,0.116698,0.043835,0.114455,1,500001
0.590637,0.167906,0.509804,0.05308,0.046865,0.018246,0.044236,0.819078,500001
0.589641,0.166844,0.509804,0.274785,0.223309,0.098321,0.222167,0.843416,500001
0.589641,0.164718,0.509804,0.040974,0.030881,0.013846,0.032232,0.516103,500001
0.587649,0.167906,0.372549,0.272649,0.250776,0.104487,0.248314,0.637577,500001
0.588645,0.164718,0.686275,0.079531,0.060677,0.024076,0.054761,1,500001
0.589641,0.163656,0.882353,0.019737,0.013811,0.006587,0.015129,1,500001
0.587649,0.163656,1,0.0381,0.027157,0.010679,0.02368,0.459145,500001
0.587649,0.165781,0.588235,0.169719,0.130509,0.05855,0.130735,0.782355,500001
0.586653,0.163656,0.666667,0.082532,0.081316,0.029765,0.079428,0.506386,500001
0.585657,0.165781,0.607843,0.204461,0.176909,0.077497,0.181714,0.737776,500001
0.583665,0.166844,0.509804,0.167887,0.136251,0.065389,0.142575,0.882305,500001
0.584661,0.162593,0.54902,0.121191,0.120422,0.041957,0.104753,0.709907,500001
0.584661,0.162593,0.764706,0.085177,0.074953,0.043751,0.085841,0.552779,500001
0.584661,0.162593,0.705882,0.102752,0.08504,0.036856,0.088966,0.852857,500001
0.583665,0.16153,0.803922,0.072715,0.055711,0.023151,0.050814,1,500001
0.583665,0.162593,0.686275,0.074444,0.056642,0.029457,0.057721,0.901567,500001
0.581673,0.166844,0.54902,0.229183,0.173184,0.081729,0.174313,0.927373,500001
0.582669,0.160468,0.745098,0.037769,0.02514,0.011519,0.026147,0.999993,500001
0.579681,0.164718,0.705882,0.139249,0.129112,0.053869,0.124322,0.530262,500001
0.580677,0.160468,0.862745,0.046086,0.050279,0.019788,0.050978,0.298279,500001
0.580677,0.159405,0.901961,0.050435,0.048727,0.022871,0.055747,0.414808,500001
0.575697,0.164718,0.254902,0.202655,0.177064,0.081925,0.180069,0.7439,500001
0.578685,0.160468,0.627451,0.172338,0.169305,0.071106,0.172833,0.556206,500001
0.577689,0.159405,0.784314,0.037642,0.036934,0.017209,0.039632,0.576682,500001
0.576693,0.158342,0.647059,0.053233,0.053073,0.01847,0.049005,0.537475,500001
0.576693,0.16153,0.45098,0.05926,0.054004,0.021245,0.053281,0.46918,500001
0.578685,0.16153,0.392157,0.095452,0.081316,0.041761,0.086334,0.753328,500001
0.577689,0.158342,0.666667,0.230759,0.288175,0.102105,0.283342,0.381429,500001
0.580677,0.159405,0.803922,0.025205,0.020019,0.01023,0.021871,0.710907,500001
0.580677,0.159405,0.823529,0.055064,0.039261,0.021245,0.041934,0.90925,500001
0.579681,0.159405,0.862745,0.043466,0.040813,0.020516,0.042756,0.59364,500001
0.579681,0.158342,0.764706,0.110585,0.11825,0.043387,0.109193,0.45047,500001
0.582669,0.160468,0.686275,0.10555,0.083954,0.040864,0.090281,1,500001
0.577689,0.154091,0.745098,0.066153,0.070608,0.025926,0.067259,0.511007,500001
0.581673,0.159405,0.72549,0.119869,0.107076,0.046442,0.104588,0.668149,500001
0.585657,0.16153,0.862745,0.032275,0.02933,0.01166,0.027956,0.492738,500001
0.585657,0.16153,0.862745,0.077013,0.067039,0.025589,0.06545,0.618371,500001
0.584661,0.160468,0.921569,0.092095,0.081782,0.035847,0.08469,0.622212,500001
0.583665,0.160468,0.803922,0.048731,0.033364,0.017629,0.036672,1,500001
0.585657,0.16153,0.490196,0.167226,0.277467,0.082233,0.271501,0.296623,500001
0.586653,0.16153,0.372549,0.138512,0.237585,0.061633,0.236968,0.258996,500001
0.585657,0.160468,0.470588,0.06834,0.111421,0.034362,0.108864,0.213169,500001
0.586653,0.160468,0.470588,0.103642,0.178461,0.048096,0.167078,0.225666,337500
0.586653,0.160468,0.392157,0.092502,0.155338,0.041649,0.161487,0.28412,387500
0.585657,0.160468,0.411765,0.132586,0.184978,0.057317,0.18418,0.28972,500001
0.585657,0.160468,0.509804,0.111883,0.160149,0.048264,0.158033,0.253452,500001
0.584661,0.160468,0.686275,0.054453,0.067194,0.020965,0.064956,0.431008,500001
0.583665,0.160468,0.862745,0.034183,0.033054,0.011547,0.034205,0.450242,500001
0.590637,0.163656,0.882353,0.035531,0.022812,0.011407,0.024831,1,500001
0.589641,0.162593,0.647059,0.081413,0.074798,0.026514,0.072028,0.67908,500001
0.589641,0.162593,0.72549,0.082634,0.101645,0.034979,0.097352,0.499186,500001
0.588645,0.162593,0.490196,0.089857,0.115922,0.036969,0.109357,0.459821,500001
0.588645,0.162593,0.666667,0.05013,0.051366,0.035147,0.048512,0.583206,500001
0.588645,0.16153,0.529412,0.099395,0.148665,0.049329,0.142411,0.34483,500001
0.588645,0.162593,0.392157,0.018516,0.040658,0.026963,0.036672,0.106978,350000
0.588645,0.16153,0.254902,0.013175,0.045158,0.00782,0.034863,0.123157,500001
0.587649,0.162593,0.235294,0.108907,0.225171,0.106589,0.205723,0.056041,350000
0.587649,0.162593,0.352941,0.123175,0.249534,0.105048,0.252919,0.074696,350000
0.587649,0.16153,0.372549,0.085584,0.195996,0.074666,0.185825,0.120309,500000
0.586653,0.16153,0.882353,0.033064,0.033209,0.013425,0.037,0.452925,500001
0.586653,0.162593,0.823529,0.063813,0.070608,0.022562,0.066765,0.432435,500001
0.586653,0.162593,0.941176,0.061448,0.046555,0.023739,0.05213,0.950801,500001
0.586653,0.162593,0.803922,0.065161,0.071229,0.025505,0.067916,0.60155,500001
0.588645,0.16153,0.156863,0.129712,0.26288,0.07304,0.238283,0.18997,500001
0.588645,0.160468,0.333333,0.121522,0.184823,0.052776,0.170202,0.273617,500001
0.588645,0.160468,0.607843,0.047764,0.067349,0.022282,0.06841,0.29041,500000
0.588645,0.160468,0.27451,0.136477,0.203445,0.063511,0.202434,0.359292,316700
0.589641,0.16153,0.196078,0.08093,0.099317,0.025449,0.075974,0.466725,500001
0.589641,0.16153,0.784314,0.037159,0.041279,0.016761,0.043743,0.336395,500001
0.589641,0.160468,0.411765,0.108068,0.166356,0.044228,0.144713,0.327968,500001
0.588645,0.16153,0.235294,0.12287,0.173495,0.046134,0.132544,0.395788,500001
0.590637,0.16153,0.764706,0.074546,0.087523,0.030102,0.087979,0.389843,500001
0.589641,0.16153,0.588235,0.033445,0.043917,0.014574,0.044894,0.477373,500001
0.589641,0.16153,0.72549,0.075792,0.102886,0.031363,0.093899,0.254541,500001
0.589641,0.16153,0.372549,0.116944,0.157821,0.046862,0.1531,0.324133,500001
0.590637,0.16153,0.843137,0.013505,0.013811,0.008072,0.015787,0.710652,500001
0.590637,0.16153,1,0.04779,0.051676,0.017854,0.052623,0.43938,500001
